Survey_Year,Major_Category,Uni_Type,Region,Sex,Age,Training_Hours,Training_Helpfulness,Self_Cost,Household_Size,Target_Dropout
2019,4.0,2.0,11.0,1.0,27.0,48.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,15.0,1.0,26.416666666666668,56.0,5.0,5.0,1.0,0.0
2019,4.0,2.0,3.0,1.0,27.0,200.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,28.083333333333332,320.0,3.0,0.0,4.0,0.0
2019,4.0,2.0,1.0,1.0,29.166666666666668,32.0,2.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,27.083333333333332,640.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,26.666666666666668,160.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,4.0,2.0,26.916666666666668,8.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,28.333333333333332,1260.0,3.0,0.0,3.0,0.0
2019,4.0,2.0,2.0,1.0,26.833333333333332,60.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,2.0,24.833333333333332,120.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,2.0,25.25,40.0,4.0,0.0,5.0,0.0
2019,4.0,2.0,8.0,1.0,26.5,420.0,5.0,3500.0,1.0,0.0
2019,4.0,2.0,11.0,1.0,30.833333333333332,10.0,5.0,1.0,1.0,0.0
2019,4.0,2.0,10.0,1.0,23.833333333333332,1000.0,5.0,0.0,3.0,0.0
2019,4.0,2.0,15.0,1.0,29.416666666666668,24.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,2.0,24.75,480.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,13.0,1.0,24.666666666666668,369.0,3.0,0.0,1.0,1.0
2019,4.0,2.0,2.0,2.0,25.083333333333332,10.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,27.833333333333332,200.0,2.0,0.0,4.0,0.0
2019,4.0,2.0,13.0,1.0,24.25,25.0,4.0,0.0,2.0,0.0
2019,4.0,2.0,13.0,1.0,27.083333333333332,100.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,13.0,2.0,25.75,1.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,2.0,24.916666666666668,9.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,1.0,1.0,31.083333333333332,8.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,27.0,350.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,25.75,160.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,27.5,30.0,3.0,5.0,3.0,0.0
2019,4.0,2.0,9.0,1.0,26.666666666666668,100.0,4.0,5.0,2.0,0.0
2019,4.0,2.0,8.0,1.0,30.166666666666668,720.0,4.0,60.0,1.0,0.0
2019,4.0,2.0,8.0,1.0,26.583333333333332,30.0,4.0,7.0,1.0,0.0
2019,4.0,2.0,5.0,1.0,32.5,30.0,4.0,0.0,5.0,0.0
2019,4.0,2.0,4.0,1.0,28.583333333333332,160.0,5.0,0.0,2.0,0.0
2019,4.0,2.0,11.0,1.0,26.583333333333332,60.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,11.0,1.0,27.0,480.0,5.0,0.0,2.0,0.0
2019,4.0,2.0,14.0,1.0,25.75,160.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,14.0,1.0,28.0,40.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,3.0,1.0,26.75,80.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,3.0,1.0,26.916666666666668,100.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,25.666666666666668,120.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,26.583333333333332,300.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,7.0,1.0,26.0,80.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,6.0,1.0,26.833333333333332,40.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,6.0,1.0,27.333333333333332,160.0,5.0,10.0,1.0,0.0
2019,4.0,2.0,12.0,1.0,26.916666666666668,720.0,3.0,0.0,3.0,0.0
2019,4.0,2.0,12.0,1.0,25.75,60.0,5.0,0.0,2.0,0.0
2019,4.0,2.0,12.0,1.0,24.0,200.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,26.5,30.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,26.75,60.0,2.0,90.0,2.0,0.0
2019,4.0,2.0,2.0,1.0,26.75,20.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,28.416666666666668,120.0,4.0,210.0,4.0,0.0
2019,4.0,2.0,9.0,1.0,26.083333333333332,36.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,15.0,2.0,26.333333333333332,8.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,15.0,2.0,24.916666666666668,60.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,14.0,1.0,26.666666666666668,8.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,28.166666666666668,10.0,5.0,0.0,1.0,1.0
2019,4.0,2.0,1.0,1.0,26.916666666666668,120.0,1.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,25.75,200.0,5.0,0.0,3.0,0.0
2019,4.0,2.0,1.0,1.0,28.166666666666668,500.0,5.0,3.0,2.0,0.0
2019,4.0,2.0,1.0,2.0,26.5,80.0,5.0,55.0,4.0,0.0
2019,4.0,2.0,8.0,1.0,27.75,100.0,5.0,130.0,3.0,0.0
2019,4.0,2.0,8.0,1.0,28.416666666666668,960.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,8.0,1.0,26.833333333333332,24.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,2.0,25.833333333333332,30.0,4.0,100.0,3.0,0.0
2019,4.0,2.0,5.0,1.0,27.5,60.0,4.0,3.0,3.0,0.0
2019,4.0,2.0,4.0,1.0,23.666666666666668,45.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,11.0,1.0,26.25,700.0,5.0,0.0,2.0,0.0
2019,4.0,2.0,11.0,2.0,23.666666666666668,24.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,2.0,2.0,24.666666666666668,240.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,6.0,1.0,26.75,800.0,4.0,35.0,4.0,0.0
2019,4.0,2.0,12.0,1.0,27.416666666666668,16.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,15.0,2.0,24.0,60.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,2.0,27.166666666666668,120.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,1.0,27.083333333333332,10.0,4.0,0.0,2.0,0.0
2019,4.0,2.0,1.0,1.0,27.75,40.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,2.0,23.916666666666668,600.0,5.0,0.0,4.0,0.0
2019,4.0,2.0,8.0,2.0,25.5,60.0,4.0,0.0,2.0,0.0
2019,4.0,2.0,10.0,1.0,26.0,80.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,7.0,2.0,26.25,18.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,6.0,1.0,26.583333333333332,30.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,14.0,1.0,27.333333333333332,50.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,2.0,25.833333333333332,560.0,5.0,0.0,4.0,0.0
2019,4.0,2.0,1.0,1.0,26.833333333333332,100.0,4.0,0.0,2.0,0.0
2019,4.0,2.0,1.0,2.0,25.583333333333332,70.0,4.0,2.0,3.0,0.0
2019,4.0,2.0,9.0,2.0,24.833333333333332,160.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,11.0,1.0,26.5,20.0,4.0,0.0,2.0,0.0
2019,4.0,2.0,14.0,2.0,26.25,45.0,5.0,28.0,5.0,0.0
2019,4.0,2.0,14.0,2.0,25.583333333333332,9.0,3.0,0.0,6.0,0.0
2019,4.0,2.0,3.0,1.0,26.916666666666668,80.0,4.0,1.0,1.0,0.0
2019,4.0,2.0,2.0,2.0,24.916666666666668,160.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,6.0,2.0,25.083333333333332,830.0,4.0,10.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,26.25,24.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,1.0,26.583333333333332,8.0,3.0,0.0,3.0,0.0
2019,4.0,2.0,8.0,2.0,25.0,320.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,28.416666666666668,180.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,2.0,25.166666666666668,9.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,1.0,2.0,24.083333333333332,960.0,5.0,0.0,4.0,0.0
2019,4.0,2.0,1.0,2.0,26.666666666666668,400.0,3.0,200.0,1.0,0.0
2019,4.0,2.0,1.0,2.0,26.833333333333332,5.0,2.0,0.0,4.0,0.0
2019,4.0,2.0,8.0,2.0,27.25,240.0,1.0,240.0,5.0,0.0
2019,4.0,2.0,8.0,1.0,27.416666666666668,250.0,4.0,10.0,2.0,0.0
2019,4.0,2.0,8.0,1.0,27.333333333333332,600.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,1.0,26.666666666666668,1040.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,11.0,1.0,26.666666666666668,64.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,11.0,1.0,25.666666666666668,20.0,4.0,0.0,5.0,0.0
2019,4.0,2.0,11.0,2.0,24.916666666666668,4.0,5.0,70.0,1.0,0.0
2019,4.0,2.0,11.0,1.0,27.333333333333332,1044.0,3.0,20.0,4.0,0.0
2019,4.0,2.0,11.0,2.0,24.916666666666668,700.0,5.0,0.0,3.0,1.0
2019,4.0,2.0,14.0,1.0,26.833333333333332,160.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,3.0,1.0,27.75,720.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,2.0,23.583333333333332,2.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,8.0,2.0,24.833333333333332,100.0,4.0,0.0,3.0,0.0
2019,4.0,2.0,8.0,1.0,27.25,24.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,1.0,27.25,640.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,11.0,2.0,24.333333333333332,600.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,11.0,1.0,26.166666666666668,600.0,1.0,0.0,1.0,0.0
2019,4.0,2.0,14.0,1.0,25.666666666666668,200.0,4.0,10.0,1.0,0.0
2019,4.0,2.0,3.0,1.0,29.583333333333332,24.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,2.0,25.333333333333332,960.0,5.0,0.0,6.0,1.0
2019,4.0,2.0,1.0,1.0,26.583333333333332,800.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,9.0,1.0,26.833333333333332,200.0,5.0,0.0,4.0,1.0
2019,4.0,2.0,9.0,1.0,26.416666666666668,300.0,5.0,0.0,4.0,0.0
2019,4.0,2.0,8.0,1.0,26.833333333333332,960.0,5.0,0.0,2.0,0.0
2019,4.0,2.0,8.0,2.0,24.833333333333332,990.0,5.0,0.0,4.0,0.0
2019,4.0,2.0,4.0,1.0,28.416666666666668,500.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,12.0,1.0,26.916666666666668,480.0,5.0,0.0,5.0,0.0
2019,4.0,2.0,1.0,2.0,24.583333333333332,960.0,4.0,0.0,2.0,1.0
2019,4.0,2.0,1.0,2.0,26.416666666666668,60.0,4.0,40.0,4.0,0.0
2019,4.0,2.0,1.0,2.0,26.083333333333332,800.0,5.0,0.0,1.0,0.0
2019,4.0,2.0,9.0,2.0,25.25,40.0,3.0,0.0,5.0,0.0
2019,4.0,2.0,8.0,2.0,23.0,35.0,3.0,0.0,4.0,0.0
2019,4.0,2.0,8.0,1.0,26.416666666666668,30.0,3.0,50.0,1.0,0.0
2019,4.0,2.0,5.0,1.0,27.166666666666668,200.0,3.0,10.0,2.0,0.0
2019,4.0,2.0,13.0,1.0,30.083333333333332,4.0,4.0,0.0,3.0,0.0
2019,4.0,2.0,1.0,1.0,27.0,40.0,4.0,0.0,1.0,0.0
2019,4.0,2.0,1.0,1.0,28.25,40.0,3.0,0.0,4.0,0.0
2019,4.0,2.0,1.0,1.0,28.75,160.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,1.0,1.0,27.166666666666668,200.0,4.0,0.0,4.0,0.0
2019,4.0,2.0,8.0,2.0,24.416666666666668,3.0,3.0,20.0,3.0,1.0
2019,4.0,2.0,4.0,1.0,35.5,32.0,4.0,10.0,1.0,0.0
2019,4.0,2.0,11.0,2.0,25.833333333333332,40.0,3.0,0.0,4.0,0.0
2019,4.0,2.0,15.0,1.0,26.25,40.0,3.0,0.0,1.0,0.0
2019,4.0,2.0,8.0,2.0,23.666666666666668,300.0,4.0,60.0,1.0,0.0
2019,4.0,2.0,2.0,1.0,27.083333333333332,32.0,5.0,10.0,1.0,0.0
2019,4.0,2.0,11.0,2.0,24.333333333333332,216.0,4.0,0.0,3.0,0.0
2019,5.0,2.0,9.0,2.0,23.833333333333332,40.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,2.0,1.0,26.166666666666668,100.0,5.0,0.0,1.0,0.0
2019,5.0,2.0,2.0,1.0,27.75,80.0,3.0,0.0,1.0,0.0
2019,5.0,2.0,9.0,1.0,26.166666666666668,200.0,4.0,50.0,1.0,0.0
2019,5.0,2.0,3.0,2.0,24.0,60.0,3.0,0.0,4.0,0.0
2019,5.0,2.0,1.0,2.0,23.333333333333332,6.0,4.0,0.0,5.0,0.0
2019,5.0,2.0,1.0,2.0,26.416666666666668,20.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,8.0,2.0,26.333333333333332,200.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,4.0,2.0,23.583333333333332,80.0,4.0,15.0,5.0,0.0
2019,5.0,2.0,2.0,2.0,25.416666666666668,30.0,5.0,0.0,3.0,0.0
2019,5.0,2.0,6.0,1.0,29.333333333333332,40.0,4.0,0.0,3.0,0.0
2019,5.0,2.0,8.0,1.0,27.833333333333332,14.0,5.0,0.0,1.0,0.0
2019,5.0,2.0,10.0,1.0,27.5,780.0,4.0,0.0,3.0,1.0
2019,5.0,2.0,15.0,2.0,25.5,8.0,3.0,0.0,5.0,0.0
2019,5.0,2.0,2.0,1.0,28.166666666666668,128.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,6.0,2.0,26.0,120.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,1.0,1.0,26.333333333333332,40.0,3.0,0.0,1.0,0.0
2019,5.0,2.0,1.0,1.0,26.416666666666668,720.0,5.0,0.0,1.0,0.0
2019,5.0,2.0,1.0,1.0,28.25,30.0,4.0,0.0,3.0,0.0
2019,5.0,2.0,1.0,1.0,27.25,490.0,4.0,50.0,1.0,0.0
2019,5.0,2.0,9.0,1.0,25.583333333333332,40.0,3.0,0.0,3.0,0.0
2019,5.0,2.0,9.0,2.0,24.083333333333332,120.0,5.0,0.0,2.0,0.0
2019,5.0,2.0,2.0,1.0,26.5,70.0,4.0,0.0,3.0,0.0
2019,5.0,2.0,1.0,2.0,24.916666666666668,18.0,5.0,40.0,3.0,0.0
2019,5.0,2.0,11.0,2.0,24.0,24.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,10.0,2.0,24.25,8.0,4.0,2.0,3.0,0.0
2019,5.0,2.0,3.0,2.0,25.5,160.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,7.0,1.0,27.833333333333332,50.0,3.0,0.0,3.0,0.0
2019,5.0,2.0,1.0,2.0,25.25,200.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,1.0,1.0,28.833333333333332,120.0,4.0,1.0,3.0,0.0
2019,5.0,2.0,1.0,2.0,25.75,100.0,3.0,2.0,5.0,0.0
2019,5.0,2.0,1.0,2.0,24.5,10.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,8.0,2.0,25.416666666666668,12.0,4.0,0.0,5.0,0.0
2019,5.0,2.0,10.0,1.0,26.0,40.0,5.0,0.0,3.0,0.0
2019,5.0,2.0,14.0,1.0,28.416666666666668,60.0,3.0,0.0,3.0,0.0
2019,5.0,2.0,2.0,1.0,26.666666666666668,16.0,3.0,0.0,4.0,0.0
2019,5.0,2.0,2.0,1.0,26.083333333333332,720.0,3.0,140.0,3.0,0.0
2019,5.0,2.0,2.0,2.0,25.25,24.0,5.0,2.0,3.0,0.0
2019,5.0,2.0,2.0,2.0,24.583333333333332,24.0,3.0,0.0,4.0,0.0
2019,5.0,2.0,1.0,2.0,26.333333333333332,120.0,4.0,0.0,5.0,0.0
2019,5.0,2.0,1.0,2.0,25.583333333333332,8.0,4.0,0.0,3.0,0.0
2019,5.0,2.0,14.0,2.0,24.916666666666668,30.0,3.0,0.0,2.0,0.0
2019,5.0,2.0,4.0,1.0,26.833333333333332,175.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,10.0,1.0,27.833333333333332,14.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,15.0,1.0,23.75,120.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,14.0,1.0,26.5,160.0,3.0,0.0,4.0,0.0
2019,5.0,2.0,6.0,2.0,24.5,12.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,1.0,2.0,24.583333333333332,24.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,10.0,1.0,27.583333333333332,6.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,1.0,1.0,32.75,160.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,1.0,2.0,25.75,9.0,1.0,0.0,4.0,0.0
2019,5.0,2.0,1.0,2.0,27.666666666666668,10.0,3.0,0.0,4.0,0.0
2019,5.0,2.0,9.0,2.0,25.0,480.0,5.0,0.0,3.0,0.0
2019,5.0,2.0,14.0,1.0,29.666666666666668,180.0,4.0,3.0,1.0,0.0
2019,5.0,2.0,14.0,2.0,23.916666666666668,200.0,4.0,300.0,1.0,0.0
2019,5.0,2.0,12.0,1.0,27.083333333333332,40.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,9.0,1.0,28.5,80.0,3.0,50.0,4.0,0.0
2019,5.0,2.0,8.0,1.0,27.25,8.0,4.0,0.0,3.0,0.0
2019,5.0,2.0,4.0,1.0,30.416666666666668,500.0,2.0,0.0,2.0,0.0
2019,5.0,2.0,2.0,1.0,26.5,32.0,5.0,0.0,1.0,0.0
2019,5.0,2.0,2.0,2.0,25.333333333333332,80.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,1.0,1.0,28.0,120.0,4.0,0.0,1.0,0.0
2019,5.0,2.0,9.0,2.0,24.0,40.0,4.0,15.0,4.0,0.0
2019,5.0,2.0,13.0,1.0,26.166666666666668,12.0,4.0,0.0,3.0,0.0
2019,5.0,2.0,8.0,2.0,26.583333333333332,500.0,4.0,0.0,4.0,0.0
2019,5.0,2.0,10.0,2.0,25.5,8.0,4.0,0.0,4.0,0.0
2019,6.0,2.0,9.0,2.0,24.333333333333332,5.0,3.0,0.0,1.0,0.0
2019,6.0,2.0,11.0,2.0,24.5,8.0,4.0,0.0,1.0,0.0
2019,6.0,2.0,11.0,2.0,24.25,40.0,4.0,0.0,4.0,0.0
2019,6.0,2.0,10.0,2.0,24.583333333333332,9.0,5.0,0.0,1.0,0.0
2019,6.0,2.0,15.0,2.0,24.416666666666668,80.0,4.0,0.0,4.0,1.0
2019,6.0,2.0,15.0,2.0,24.5,50.0,4.0,0.0,5.0,0.0
2019,6.0,2.0,2.0,2.0,30.25,8.0,3.0,4.0,4.0,0.0
2019,6.0,2.0,6.0,2.0,23.333333333333332,4.0,4.0,0.0,3.0,0.0
2019,6.0,2.0,12.0,2.0,24.083333333333332,8.0,3.0,0.0,4.0,0.0
2019,6.0,2.0,1.0,2.0,24.666666666666668,40.0,4.0,0.0,4.0,0.0
2019,6.0,2.0,1.0,2.0,27.916666666666668,20.0,4.0,0.0,4.0,0.0
2019,6.0,2.0,13.0,1.0,33.333333333333336,8.0,4.0,0.0,1.0,0.0
2019,6.0,2.0,1.0,1.0,27.583333333333332,8.0,3.0,3.0,4.0,0.0
2019,6.0,2.0,1.0,2.0,24.333333333333332,160.0,4.0,0.0,4.0,0.0
2019,6.0,2.0,8.0,2.0,29.5,15.0,3.0,0.0,1.0,0.0
2019,6.0,2.0,12.0,1.0,25.666666666666668,3.0,2.0,0.0,5.0,
2019,6.0,2.0,1.0,1.0,31.583333333333332,360.0,4.0,0.0,1.0,0.0
2019,6.0,2.0,11.0,1.0,27.083333333333332,24.0,4.0,0.0,3.0,0.0
2019,6.0,2.0,4.0,1.0,26.0,40.0,4.0,0.0,1.0,0.0
2019,6.0,2.0,4.0,1.0,26.166666666666668,150.0,5.0,0.0,4.0,0.0
2019,6.0,2.0,2.0,1.0,28.25,10.0,4.0,0.0,4.0,0.0
2019,6.0,2.0,2.0,2.0,27.25,80.0,4.0,8.0,1.0,0.0
2019,7.0,2.0,8.0,2.0,25.75,30.0,3.0,0.0,4.0,0.0
2019,7.0,2.0,8.0,1.0,26.083333333333332,600.0,4.0,0.0,4.0,0.0
2019,7.0,2.0,11.0,1.0,28.333333333333332,4.0,4.0,5.0,1.0,0.0
2019,7.0,2.0,1.0,2.0,26.25,40.0,3.0,0.0,1.0,0.0
2019,7.0,2.0,1.0,2.0,24.25,300.0,4.0,0.0,1.0,0.0
2019,7.0,2.0,8.0,1.0,28.666666666666668,720.0,3.0,0.0,3.0,0.0
2019,7.0,2.0,1.0,1.0,26.916666666666668,40.0,3.0,30.0,4.0,0.0
2019,7.0,2.0,1.0,2.0,25.083333333333332,800.0,5.0,0.0,2.0,0.0
2019,7.0,2.0,8.0,2.0,25.5,150.0,5.0,800.0,3.0,
2019,7.0,2.0,2.0,2.0,24.166666666666668,550.0,3.0,0.0,3.0,0.0
2019,7.0,2.0,3.0,1.0,27.416666666666668,400.0,5.0,500.0,2.0,0.0
2019,7.0,2.0,8.0,2.0,25.25,2.0,4.0,90.0,2.0,1.0
2019,7.0,2.0,2.0,2.0,24.0,150.0,4.0,80.0,1.0,0.0
2019,7.0,2.0,12.0,2.0,24.416666666666668,680.0,5.0,0.0,4.0,0.0
2019,7.0,2.0,1.0,2.0,26.916666666666668,100.0,4.0,80.0,5.0,0.0
2019,7.0,2.0,1.0,2.0,26.416666666666668,720.0,5.0,0.0,4.0,0.0
2019,7.0,2.0,8.0,1.0,27.75,5.0,5.0,600.0,2.0,0.0
2019,7.0,2.0,1.0,1.0,28.916666666666668,20.0,4.0,0.0,4.0,0.0
2019,7.0,2.0,1.0,2.0,27.166666666666668,400.0,5.0,40.0,4.0,0.0
2019,7.0,2.0,11.0,2.0,25.5,8.0,4.0,0.0,2.0,0.0
2019,7.0,2.0,2.0,2.0,23.916666666666668,3.0,3.0,10.0,3.0,0.0
2019,7.0,2.0,1.0,2.0,25.333333333333332,80.0,5.0,1000.0,4.0,0.0
2019,7.0,2.0,9.0,1.0,24.083333333333332,28.0,4.0,1.0,5.0,0.0
2019,7.0,2.0,6.0,2.0,24.416666666666668,20.0,3.0,50.0,4.0,1.0
2019,7.0,2.0,13.0,2.0,24.5,8.0,5.0,0.0,4.0,0.0
2019,7.0,2.0,9.0,1.0,26.25,900.0,5.0,0.0,2.0,0.0
2019,7.0,2.0,8.0,2.0,25.25,120.0,2.0,100.0,4.0,0.0
2019,7.0,2.0,1.0,2.0,27.333333333333332,320.0,5.0,0.0,3.0,0.0
2019,7.0,2.0,2.0,2.0,24.916666666666668,750.0,3.0,0.0,1.0,0.0
2019,7.0,2.0,1.0,2.0,24.583333333333332,8.0,4.0,0.0,1.0,0.0
2019,7.0,2.0,7.0,2.0,25.583333333333332,120.0,2.0,30.0,3.0,0.0
2019,7.0,2.0,1.0,2.0,26.25,100.0,4.0,400.0,6.0,0.0
2019,7.0,2.0,14.0,1.0,27.583333333333332,16.0,4.0,0.0,4.0,0.0
2019,1.0,1.0,1.0,2.0,22.416666666666668,5.0,4.0,0.0,2.0,0.0
2019,1.0,1.0,1.0,2.0,24.166666666666668,20.0,4.0,0.0,3.0,0.0
2019,1.0,1.0,8.0,2.0,57.916666666666664,32.0,3.0,0.0,3.0,0.0
2019,1.0,1.0,8.0,2.0,28.416666666666668,960.0,5.0,0.0,2.0,0.0
2019,1.0,1.0,2.0,2.0,22.666666666666668,48.0,4.0,0.0,2.0,0.0
2019,1.0,1.0,10.0,1.0,26.0,40.0,5.0,0.0,4.0,0.0
2019,2.0,1.0,8.0,2.0,21.833333333333332,100.0,4.0,25.0,4.0,0.0
2019,2.0,1.0,8.0,2.0,22.166666666666668,100.0,4.0,0.0,5.0,0.0
2019,2.0,1.0,8.0,2.0,22.583333333333332,40.0,3.0,0.0,4.0,0.0
2019,2.0,1.0,5.0,2.0,21.916666666666668,8.0,3.0,0.0,3.0,0.0
2019,2.0,1.0,1.0,2.0,22.5,160.0,5.0,0.0,3.0,0.0
2019,2.0,1.0,1.0,2.0,22.166666666666668,16.0,4.0,0.0,4.0,0.0
2019,2.0,1.0,1.0,2.0,47.5,13.0,5.0,0.0,2.0,1.0
2019,2.0,1.0,8.0,2.0,23.416666666666668,12.0,4.0,0.0,5.0,0.0
2019,2.0,1.0,11.0,2.0,23.333333333333332,120.0,4.0,5.0,2.0,0.0
2019,2.0,1.0,14.0,2.0,56.833333333333336,16.0,2.0,12.0,2.0,0.0
2019,2.0,1.0,14.0,2.0,35.666666666666664,12.0,3.0,6.0,4.0,0.0
2019,2.0,1.0,16.0,2.0,22.666666666666668,3.0,4.0,0.0,3.0,0.0
2019,2.0,1.0,4.0,2.0,21.833333333333332,2000.0,3.0,0.0,4.0,0.0
2019,2.0,1.0,14.0,1.0,24.0,120.0,4.0,10.0,3.0,0.0
2019,3.0,1.0,8.0,2.0,23.75,3.0,4.0,0.0,4.0,0.0
2019,3.0,1.0,8.0,2.0,24.083333333333332,2.0,4.0,0.0,2.0,0.0
2019,4.0,1.0,14.0,1.0,47.0,2.0,4.0,0.0,5.0,0.0
2019,4.0,1.0,1.0,2.0,22.166666666666668,40.0,4.0,0.0,3.0,0.0
2019,4.0,1.0,15.0,1.0,24.0,20.0,4.0,30.0,3.0,0.0
2019,4.0,1.0,8.0,1.0,25.333333333333332,600.0,4.0,0.0,3.0,0.0
2019,4.0,1.0,4.0,1.0,22.083333333333332,6.0,4.0,0.0,1.0,0.0
2019,4.0,1.0,14.0,1.0,28.166666666666668,8.0,3.0,0.0,2.0,0.0
2019,4.0,1.0,14.0,1.0,24.583333333333332,200.0,5.0,0.0,1.0,0.0
2019,4.0,1.0,5.0,1.0,24.916666666666668,16.0,5.0,0.0,2.0,0.0
2019,4.0,1.0,11.0,1.0,25.166666666666668,80.0,5.0,0.0,3.0,0.0
2019,4.0,1.0,11.0,1.0,24.666666666666668,8.0,4.0,0.0,2.0,0.0
2019,4.0,1.0,13.0,1.0,25.5,50.0,5.0,0.0,2.0,0.0
2019,4.0,1.0,13.0,1.0,25.166666666666668,1760.0,4.0,550.0,3.0,0.0
2019,4.0,1.0,8.0,1.0,25.75,160.0,4.0,0.0,5.0,0.0
2019,4.0,1.0,1.0,1.0,25.0,800.0,3.0,10.0,4.0,1.0
2019,4.0,1.0,1.0,1.0,30.083333333333332,8.0,2.0,0.0,4.0,0.0
2019,4.0,1.0,8.0,1.0,23.916666666666668,16.0,2.0,0.0,4.0,0.0
2019,4.0,1.0,15.0,1.0,24.916666666666668,8.0,5.0,0.0,1.0,0.0
